active_debris_updated,,,,,,,,,,,,,,,,,,,,,,,,
INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER,satname
2022-151MY,54598,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.5,98.89,674.0,604.0,,,0,SMALL,9337,2022,151,MY,Y,CZ-6A DEB,2022-151MY,54598,
2022-151NA,54600,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.11,98.62,720.0,617.0,,,0,SMALL,9337,2022,151,,Y,CZ-6A DEB,2022-151NA,54600,DMC 3-1 (Disaster Monitoring Constellation)
2022-151NB,54601,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,96.06,98.66,597.0,543.0,,,0,SMALL,9337,2022,151,NB,Y,CZ-6A DEB,2022-151NB,54601,O3b FM05 (Other 3 Billion)
2022-151NG,54606,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,100.53,98.8,827.0,741.0,,,0,SMALL,9337,2022,151,NG,Y,CZ-6A DEB,2022-151NG,54606,
2022-151NM,54611,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,96.56,98.62,638.0,550.0,,,0,SMALL,9337,2022,151,NM,Y,CZ-6A DEB,2022-151NM,54611,
2022-151NY,54622,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.54,98.81,862.0,801.0,,,0,SMALL,9337,2022,151,NY,Y,CZ-6A DEB,2022-151NY,54622,
2022-151PG,54630,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.88,98.64,707.0,608.0,,,0,SMALL,9337,2022,151,PG,Y,CZ-6A DEB,2022-151PG,54630,
2022-151PZ,54888,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,96.8,98.64,656.0,555.0,,,0,SMALL,9337,2022,151,PZ,Y,CZ-6A DEB,2022-151PZ,54888,
2022-151QD,54892,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.27,98.63,730.0,622.0,,,0,SMALL,9337,2022,151,QD,Y,CZ-6A DEB,2022-151QD,54892,
2022-151QG,54895,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.32,98.64,731.0,625.0,,,0,SMALL,9337,2022,151,QG,Y,CZ-6A DEB,2022-151QG,54895,
2022-151QN,54901,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.92,98.64,775.0,640.0,,,0,SMALL,9337,2022,151,QN,Y,CZ-6A DEB,2022-151QN,54901,
2022-151QQ,54903,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,93.5,99.11,462.0,430.0,,,0,SMALL,9337,2022,151,QQ,Y,CZ-6A DEB,2022-151QQ,54903,
2022-151QS,54905,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,99.55,98.73,797.0,677.0,,,0,SMALL,9337,2022,151,QS,Y,CZ-6A DEB,2022-151QS,54905,
2022-151RC,54915,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,102.32,98.83,914.0,823.0,,,0,SMALL,9337,2022,151,RC,Y,CZ-6A DEB,2022-151RC,54915,
2022-151RK,54922,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,96.7,98.64,631.0,570.0,,,0,SMALL,9337,2022,151,RK,Y,CZ-6A DEB,2022-151RK,54922,
2022-151RM,54924,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,100.11,98.75,792.0,735.0,,,0,SMALL,9337,2022,151,RM,Y,CZ-6A DEB,2022-151RM,54924,
2022-151SC,54939,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,100.11,99.07,814.0,714.0,,,0,SMALL,9337,2022,151,SC,Y,CZ-6A DEB,2022-151SC,54939,
2022-151SQ,54951,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,99.55,98.6,801.0,673.0,,,0,SMALL,9337,2022,151,SQ,Y,CZ-6A DEB,2022-151SQ,54951,
2022-151TE,54965,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,102.43,98.81,936.0,811.0,,,0,SMALL,9337,2022,151,TE,Y,CZ-6A DEB,2022-151TE,54965,
2022-151TH,54968,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.12,98.64,724.0,614.0,,,0,SMALL,9337,2022,151,TH,Y,CZ-6A DEB,2022-151TH,54968,
2022-151TP,54974,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.99,98.64,777.0,644.0,,,0,SMALL,9337,2022,151,TP,Y,CZ-6A DEB,2022-151TP,54974,
2022-151TR,54976,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.77,98.84,882.0,803.0,,,0,SMALL,9337,2022,151,TR,Y,CZ-6A DEB,2022-151TR,54976,
2022-151UL,54995,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.81,98.65,755.0,649.0,,,0,SMALL,9337,2022,151,UL,Y,CZ-6A DEB,2022-151UL,54995,
2022-151US,55002,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.61,98.8,856.0,814.0,,,0,SMALL,9337,2022,151,US,Y,CZ-6A DEB,2022-151US,55002,
2022-151VB,55186,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.75,98.66,751.0,647.0,,,0,SMALL,9337,2022,151,VB,Y,CZ-6A DEB,2022-151VB,55186,
2022-151VK,55194,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.9,98.63,702.0,614.0,,,0,SMALL,9337,2022,151,VK,Y,CZ-6A DEB,2022-151VK,55194,
2022-151VV,55204,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.45,98.63,687.0,587.0,,,0,SMALL,9337,2022,151,VV,Y,CZ-6A DEB,2022-151VV,55204,
2022-151WD,55212,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,96.88,98.65,641.0,577.0,,,0,SMALL,9337,2022,151,WD,Y,CZ-6A DEB,2022-151WD,55212,
2022-151WE,55213,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,99.01,98.63,777.0,645.0,,,0,SMALL,9337,2022,151,WE,Y,CZ-6A DEB,2022-151WE,55213,
2022-151WS,55225,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.93,98.75,800.0,615.0,,,0,SMALL,9337,2022,151,WS,Y,CZ-6A DEB,2022-151WS,55225,
2023-008D,55266,DEBRIS,FALCON HEAVY DEB,US,2023-01-15,AFETR,,1406.16,2.67,35240.0,35157.0,,,0,,9337,2023,8,D,Y,FALCON HEAVY DEB,2023-008D,55266,
2023-008E,55267,DEBRIS,LDPE-3A DEB,US,2023-01-15,AFETR,,1408.77,2.68,35269.0,35231.0,,,0,,9337,2023,8,E,Y,LDPE-3A DEB,2023-008E,55267,
2022-151XL,55514,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.89,98.85,908.0,789.0,,,0,SMALL,9337,2022,151,XL,Y,CZ-6A DEB,2022-151XL,55514,
2022-151XN,55516,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,96.79,98.61,637.0,573.0,,,0,SMALL,9337,2022,151,XN,Y,CZ-6A DEB,2022-151XN,55516,
2022-151XS,55520,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.0,98.92,857.0,755.0,,,0,SMALL,9337,2022,151,XS,Y,CZ-6A DEB,2022-151XS,55520,
2022-151XU,55522,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.54,98.62,742.0,636.0,,,0,SMALL,9337,2022,151,XU,Y,CZ-6A DEB,2022-151XU,55522,
2022-151XX,55525,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,102.7,98.89,956.0,817.0,,,0,SMALL,9337,2022,151,XX,Y,CZ-6A DEB,2022-151XX,55525,
2022-151YB,55529,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.8,98.63,767.0,635.0,,,0,SMALL,9337,2022,151,YB,Y,CZ-6A DEB,2022-151YB,55529,
2022-151YW,55548,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,100.44,98.69,828.0,731.0,,,0,SMALL,9337,2022,151,YW,Y,CZ-6A DEB,2022-151YW,55548,
2022-151YY,55550,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.12,98.64,728.0,609.0,,,0,SMALL,9337,2022,151,YY,Y,CZ-6A DEB,2022-151YY,55550,
2022-151ZA,55552,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.45,98.63,739.0,630.0,,,0,SMALL,9337,2022,151,ZA,Y,CZ-6A DEB,2022-151ZA,55552,
2022-151ZF,55557,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.66,98.75,883.0,792.0,,,0,SMALL,9337,2022,151,ZF,Y,CZ-6A DEB,2022-151ZF,55557,
2014-028AM,55725,DEBRIS,COSMOS 2499 DEB,CIS,2014-05-23,PKMTR,,109.8,82.3,1429.0,1006.0,,,0,SMALL,9337,2014,28,AM,Y,COSMOS 2499 DEB,2014-028AM,55725,
2023-030B,55837,DEBRIS,CZ-4C DEB,PRC,2023-03-09,TSC,,102.49,98.99,879.0,874.0,,,0,LARGE,9337,2023,30,B,Y,CZ-4C DEB,2023-030B,55837,
2018-079HC,55850,DEBRIS,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,,803.61,13.36,36572.0,7937.0,,,0,,9337,2018,79,HC,Y,ATLAS 5 CENTAUR DEB,2018-079HC,55850,
2022-151AAD,55881,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,94.23,98.65,497.0,466.0,,,0,SMALL,9337,2022,151,AAD,Y,CZ-6A DEB,2022-151AAD,55881,
2022-151AAJ,55886,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,99.88,98.76,782.0,723.0,,,0,SMALL,9337,2022,151,AAJ,Y,CZ-6A DEB,2022-151AAJ,55886,
2022-151AAK,55887,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,100.74,98.8,831.0,756.0,,,0,SMALL,9337,2022,151,AAK,Y,CZ-6A DEB,2022-151AAK,55887,
2022-151AAQ,55892,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,102.96,98.86,992.0,806.0,,,0,SMALL,9337,2022,151,AAQ,Y,CZ-6A DEB,2022-151AAQ,55892,
2022-151AAT,55895,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.05,98.6,739.0,592.0,,,0,SMALL,9337,2022,151,AAT,Y,CZ-6A DEB,2022-151AAT,55895,
2022-151ABA,55902,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.69,98.58,683.0,613.0,,,0,SMALL,9337,2022,151,ABA,Y,CZ-6A DEB,2022-151ABA,55902,
2022-151ABH,56241,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.67,98.83,758.0,632.0,,,0,SMALL,9337,2022,151,ABH,Y,CZ-6A DEB,2022-151ABH,56241,
2022-151ACT,56275,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,90.88,98.6,329.0,307.0,,,0,SMALL,9337,2022,151,ACT,Y,CZ-6A DEB,2022-151ACT,56275,
2022-151ACY,56280,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,102.8,98.86,965.0,817.0,,,0,SMALL,9337,2022,151,ACY,Y,CZ-6A DEB,2022-151ACY,56280,
2014-028BA,56567,DEBRIS,COSMOS 2499 DEB,CIS,2014-05-23,PKMTR,,112.19,82.59,1536.0,1118.0,,,0,SMALL,9337,2014,28,BA,Y,COSMOS 2499 DEB,2014-028BA,56567,
2014-028BK,56576,DEBRIS,COSMOS 2499 DEB,CIS,2014-05-23,PKMTR,,111.76,82.4,1505.0,1110.0,,,0,SMALL,9337,2014,28,BK,Y,COSMOS 2499 DEB,2014-028BK,56576,
2014-028BM,56578,DEBRIS,COSMOS 2499 DEB,CIS,2014-05-23,PKMTR,,108.48,82.22,1347.0,966.0,,,0,SMALL,9337,2014,28,BM,Y,COSMOS 2499 DEB,2014-028BM,56578,
2022-151ADH,56585,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,94.35,98.61,499.0,475.0,,,0,SMALL,9337,2022,151,ADH,Y,CZ-6A DEB,2022-151ADH,56585,
2022-151AEF,56607,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,100.71,98.7,875.0,710.0,,,0,SMALL,9337,2022,151,AEF,Y,CZ-6A DEB,2022-151AEF,56607,
2022-151AFD,56629,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.81,98.64,758.0,646.0,,,0,SMALL,9337,2022,151,AFD,Y,CZ-6A DEB,2022-151AFD,56629,
2022-151AFN,56638,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.54,98.84,868.0,796.0,,,0,SMALL,9337,2022,151,AFN,Y,CZ-6A DEB,2022-151AFN,56638,
2022-151AFX,56647,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.58,98.82,861.0,806.0,,,0,SMALL,9337,2022,151,AFX,Y,CZ-6A DEB,2022-151AFX,56647,
2022-151AFZ,56649,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.64,98.83,865.0,808.0,,,0,SMALL,9337,2022,151,AFZ,Y,CZ-6A DEB,2022-151AFZ,56649,
2022-151AGB,56651,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.06,98.62,715.0,616.0,,,0,SMALL,9337,2022,151,AGB,Y,CZ-6A DEB,2022-151AGB,56651,
2022-151AGC,56652,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.07,98.82,866.0,753.0,,,0,SMALL,9337,2022,151,AGC,Y,CZ-6A DEB,2022-151AGC,56652,
2022-151AGH,56657,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,104.21,98.93,1087.0,827.0,,,0,SMALL,9337,2022,151,AGH,Y,CZ-6A DEB,2022-151AGH,56657,MOST (Microvariability & Oscillations of STars)
2022-151AGK,56659,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,100.36,98.73,794.0,757.0,,,0,SMALL,9337,2022,151,AGK,Y,CZ-6A DEB,2022-151AGK,56659,
2022-151AGR,56665,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.74,98.71,788.0,609.0,,,0,SMALL,9337,2022,151,AGR,Y,CZ-6A DEB,2022-151AGR,56665,
2022-151AHG,56680,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.59,98.63,752.0,630.0,,,0,SMALL,9337,2022,151,AHG,Y,CZ-6A DEB,2022-151AHG,56680,
2022-151AHP,56687,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,103.27,98.91,1004.0,823.0,,,0,SMALL,9337,2022,151,AHP,Y,CZ-6A DEB,2022-151AHP,56687,
1974-025L,57545,DEBRIS,METEOR 1-17 DEB,CIS,1974-04-24,PKMTR,,101.3,81.22,828.0,812.0,,,0,SMALL,9337,1974,25,L,Y,METEOR 1-17 DEB,1974-025L,57545,
2013-076AU,57557,DEBRIS,COSMOS 2491 DEB,CIS,2013-12-25,PKMTR,,115.52,82.47,1541.0,1416.0,,,0,SMALL,9337,2013,76,AU,Y,COSMOS 2491 DEB,2013-076AU,57557,
2022-151AHW,57579,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.1,98.76,829.0,793.0,,,0,SMALL,9337,2022,151,AHW,Y,CZ-6A DEB,2022-151AHW,57579,
1991-033J,57721,DEBRIS,COSMOS 2143 DEB,CIS,1991-05-16,PKMTR,,113.05,82.14,1418.0,1316.0,,,0,SMALL,9337,1991,33,J,Y,COSMOS 2143 DEB,1991-033J,57721,
2023-139E,57834,DEBRIS,CZ-6A DEB,PRC,2023-09-10,TSC,,100.82,85.99,807.0,788.0,,,0,LARGE,9337,2023,139,E,Y,CZ-6A DEB,2023-139E,57834,
1970-047C,58396,DEBRIS,METEOR 1-5 DEB,CIS,1970-06-23,PKMTR,,101.16,81.21,837.0,790.0,,,0,SMALL,9337,1970,47,C,Y,METEOR 1-5 DEB,1970-047C,58396,
1970-047E,58398,DEBRIS,METEOR 1-5 DEB,CIS,1970-06-23,PKMTR,,100.78,81.21,835.0,756.0,,,0,SMALL,9337,1970,47,E,Y,METEOR 1-5 DEB,1970-047E,58398,
2022-151AHY,58430,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.93,98.9,913.0,787.0,,,0,SMALL,9337,2022,151,AHY,Y,CZ-6A DEB,2022-151AHY,58430,
1968-081AR,59983,DEBRIS,TITAN 3C TRANSTAGE DEB,US,1968-09-26,AFETR,,1410.71,2.28,36106.0,34471.0,,,0,,9337,1968,81,AR,Y,TITAN 3C TRANSTAGE DEB,1968-081AR,59983,
1978-113E,59989,DEBRIS,OPS 9442 (DSCS 2-12) DEB,US,1978-12-14,AFETR,,1462.57,8.59,37020.0,35586.0,,,0,,9337,1978,113,E,Y,OPS 9442 (DSCS 2-12) DEB,1978-113E,59989,
2014-028CC,60616,DEBRIS,COSMOS 2499 DEB,CIS,2014-05-23,PKMTR,,109.67,81.98,1373.0,1050.0,,,0,SMALL,9337,2014,28,CC,Y,COSMOS 2499 DEB,2014-028CC,60616,
2024-140AH,60632,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.18,89.05,795.0,643.0,,,0,MEDIUM,9337,2024,140,AH,Y,CZ-6A DEB,2024-140AH,60632,
2024-140AK,60634,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,96.79,89.07,710.0,500.0,,,0,MEDIUM,9337,2024,140,AK,Y,CZ-6A DEB,2024-140AK,60634,
2024-140AS,60641,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,104.72,89.59,1235.0,728.0,,,0,MEDIUM,9337,2024,140,AS,Y,CZ-6A DEB,2024-140AS,60641,
2024-140AX,60646,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,98.39,89.01,739.0,625.0,,,0,SMALL,9337,2024,140,AX,Y,CZ-6A DEB,2024-140AX,60646,
2024-140BA,60649,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.1,88.99,795.0,636.0,,,0,MEDIUM,9337,2024,140,BA,Y,CZ-6A DEB,2024-140BA,60649,
2024-140BF,60654,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,97.88,88.98,762.0,553.0,,,0,MEDIUM,9337,2024,140,BF,Y,CZ-6A DEB,2024-140BF,60654,
2024-140BN,60661,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.86,88.88,783.0,721.0,,,0,MEDIUM,9337,2024,140,BN,Y,CZ-6A DEB,2024-140BN,60661,
2024-140BR,60664,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.11,89.04,796.0,636.0,,,0,LARGE,9337,2024,140,BR,Y,CZ-6A DEB,2024-140BR,60664,
2024-140BT,60666,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,102.28,89.01,939.0,794.0,,,0,MEDIUM,9337,2024,140,BT,Y,CZ-6A DEB,2024-140BT,60666,
2024-140BW,60669,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.72,88.93,832.0,658.0,,,0,MEDIUM,9337,2024,140,BW,Y,CZ-6A DEB,2024-140BW,60669,
2024-140CG,60679,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,100.15,89.31,803.0,728.0,,,0,MEDIUM,9337,2024,140,CG,Y,CZ-6A DEB,2024-140CG,60679,
2024-140CP,60686,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.96,88.98,793.0,720.0,,,0,MEDIUM,9337,2024,140,CP,Y,CZ-6A DEB,2024-140CP,60686,
2024-140CQ,60687,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.6,89.01,878.0,790.0,,,0,MEDIUM,9337,2024,140,CQ,Y,CZ-6A DEB,2024-140CQ,60687,
2024-140CR,60688,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.03,89.0,831.0,784.0,,,0,MEDIUM,9337,2024,140,CR,Y,CZ-6A DEB,2024-140CR,60688,
2024-140DP,60710,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.43,89.21,859.0,794.0,,,0,SMALL,9337,2024,140,DP,Y,CZ-6A DEB,2024-140DP,60710,
2024-140DS,60713,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.48,89.02,865.0,793.0,,,0,MEDIUM,9337,2024,140,DS,Y,CZ-6A DEB,2024-140DS,60713,
2024-140DW,60717,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,97.93,88.92,778.0,542.0,,,0,MEDIUM,9337,2024,140,DW,Y,CZ-6A DEB,2024-140DW,60717,
2024-140EH,60758,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.25,89.01,795.0,651.0,,,0,SMALL,9337,2024,140,EH,Y,CZ-6A DEB,2024-140EH,60758,
2024-140EL,60761,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,97.51,89.01,689.0,590.0,,,0,SMALL,9337,2024,140,EL,Y,CZ-6A DEB,2024-140EL,60761,
2024-140ER,60766,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,98.47,89.05,749.0,623.0,,,0,SMALL,9337,2024,140,ER,Y,CZ-6A DEB,2024-140ER,60766,
2024-140FJ,60783,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,98.87,89.06,796.0,614.0,,,0,SMALL,9337,2024,140,FJ,Y,CZ-6A DEB,2024-140FJ,60783,
2024-140FR,60790,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.71,88.84,798.0,691.0,,,0,MEDIUM,9337,2024,140,FR,Y,CZ-6A DEB,2024-140FR,60790,
2024-140GD,60802,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,98.96,89.04,802.0,616.0,,,0,MEDIUM,9337,2024,140,GD,Y,CZ-6A DEB,2024-140GD,60802,
2024-140GK,60808,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.1,89.06,797.0,634.0,,,0,MEDIUM,9337,2024,140,GK,Y,CZ-6A DEB,2024-140GK,60808,
2024-140GQ,60813,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,100.9,88.92,820.0,783.0,,,0,SMALL,9337,2024,140,GQ,Y,CZ-6A DEB,2024-140GQ,60813,
2024-140GV,60818,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.59,88.89,766.0,712.0,,,0,MEDIUM,9337,2024,140,GV,Y,CZ-6A DEB,2024-140GV,60818,
2024-140HY,60845,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,98.92,89.04,795.0,619.0,,,0,SMALL,9337,2024,140,HY,Y,CZ-6A DEB,2024-140HY,60845,
2024-140JC,60849,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,98.36,89.13,787.0,573.0,,,0,MEDIUM,9337,2024,140,JC,Y,CZ-6A DEB,2024-140JC,60849,
2024-140JH,60854,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,98.22,88.95,748.0,599.0,,,0,SMALL,9337,2024,140,JH,Y,CZ-6A DEB,2024-140JH,60854,
2024-140KA,60871,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,98.87,89.07,774.0,635.0,,,0,SMALL,9337,2024,140,KA,Y,CZ-6A DEB,2024-140KA,60871,
2024-140KC,60873,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.78,89.12,897.0,789.0,,,0,SMALL,9337,2024,140,KC,Y,CZ-6A DEB,2024-140KC,60873,
2024-140KK,60880,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,98.09,89.11,753.0,582.0,,,0,SMALL,9337,2024,140,KK,Y,CZ-6A DEB,2024-140KK,60880,
2024-140MH,60982,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,100.28,89.28,802.0,741.0,,,0,SMALL,9337,2024,140,MH,Y,CZ-6A DEB,2024-140MH,60982,
2024-140MQ,61074,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,98.84,88.99,793.0,614.0,,,0,SMALL,9337,2024,140,MQ,Y,CZ-6A DEB,2024-140MQ,61074,
2024-140MU,61078,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.23,89.04,787.0,657.0,,,0,SMALL,9337,2024,140,MU,Y,CZ-6A DEB,2024-140MU,61078,
2024-140MY,61082,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,103.04,88.97,1011.0,794.0,,,0,SMALL,9337,2024,140,MY,Y,CZ-6A DEB,2024-140MY,61082,
2024-140NC,61086,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,97.03,89.03,752.0,480.0,,,0,SMALL,9337,2024,140,NC,Y,CZ-6A DEB,2024-140NC,61086,
2024-140NQ,61098,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,100.68,89.07,845.0,737.0,,,0,SMALL,9337,2024,140,NQ,Y,CZ-6A DEB,2024-140NQ,61098,
2024-140NT,61101,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.59,89.02,876.0,792.0,,,0,SMALL,9337,2024,140,NT,Y,CZ-6A DEB,2024-140NT,61101,
2024-140NU,61102,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,97.08,88.73,719.0,519.0,,,0,SMALL,9337,2024,140,NU,Y,CZ-6A DEB,2024-140NU,61102,
2024-140PA,61108,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,100.97,88.99,837.0,773.0,,,0,SMALL,9337,2024,140,PA,Y,CZ-6A DEB,2024-140PA,61108,
2024-140PG,61114,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.82,88.97,780.0,720.0,,,0,SMALL,9337,2024,140,PG,Y,CZ-6A DEB,2024-140PG,61114,
2024-140PU,61126,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,96.37,89.15,728.0,441.0,,,0,SMALL,9337,2024,140,PU,Y,CZ-6A DEB,2024-140PU,61126,
2024-140QE,61136,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.21,89.12,881.0,750.0,,,0,SMALL,9337,2024,140,QE,Y,CZ-6A DEB,2024-140QE,61136,
2024-140QK,61141,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,100.0,88.47,826.0,691.0,,,0,SMALL,9337,2024,140,QK,Y,CZ-6A DEB,2024-140QK,61141,
2024-140QL,61142,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.05,88.84,790.0,637.0,,,0,SMALL,9337,2024,140,QL,Y,CZ-6A DEB,2024-140QL,61142,
2024-140QU,61150,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,97.86,88.92,713.0,600.0,,,0,SMALL,9337,2024,140,QU,Y,CZ-6A DEB,2024-140QU,61150,
2024-140QV,61151,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,97.46,89.17,731.0,543.0,,,0,SMALL,9337,2024,140,QV,Y,CZ-6A DEB,2024-140QV,61151,
2024-140QW,61152,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,99.06,89.04,795.0,632.0,,,0,SMALL,9337,2024,140,QW,Y,CZ-6A DEB,2024-140QW,61152,
